trial_id,phase,task_id,robot_id,method_id,perturbation_family,level,bucket,perturbation_cost,success,failure_category,execution_time_s,path_length_m,retries,max_tracking_error,max_current_or_load,workspace_violation,latency_ms,action_noise_std,joint_range_scale,gripper_limit_scale,speed_cap_scale,acceleration_cap_scale,calibration_offset_mm,camera_shift_px,controller_rate_scale,payload_g,tool_extension_cm,physical_gripper_restriction_mm,obstacle_clearance_cm,friction_surface,verifier_confidence,notes
push_block-franka_panda-nominal-140017642-035,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-036,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-037,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-038,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-039,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-040,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-041,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,0,unreachable,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-042,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-043,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-044,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-045,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-046,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-047,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-048,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-140017642-049,simulation,push_block,franka_panda,nominal,gripper_limit_scale,low,seen,0.3333333333333332,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-000,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-001,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-002,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-003,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,0,unreachable,2.0,0.42,1,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-004,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-005,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-006,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-007,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-008,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-009,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-010,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-011,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-012,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-013,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-014,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-015,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-016,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-017,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-018,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-019,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-020,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,0,unreachable,2.0,0.42,1,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-021,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-022,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,0,unreachable,2.0,0.42,2,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-023,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-024,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-025,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-026,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-027,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-028,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-029,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-030,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-031,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-032,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-033,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-034,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-035,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-036,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-037,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-038,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-039,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,0,unreachable,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-040,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-041,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-042,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,0,unreachable,2.0,0.42,1,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-043,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-044,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-045,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-046,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-047,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-048,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-4046822494-049,simulation,push_block,franka_panda,nominal,gripper_limit_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-000,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-001,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-002,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-003,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-004,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-005,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-006,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-007,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,0,unreachable,2.0,0.42,1,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-008,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-009,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-010,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-franka_panda-nominal-505419638-011,simulation,push_block,franka_panda,nominal,gripper_limit_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
