method_id,task_id,robot_id,bucket,perturbation_family,split,base_final_error,adapted_final_error,delta_final_error,base_progress,adapted_progress,delta_progress,base_success,adapted_success
bodyshield,push_block,franka_panda,heldout,friction_surface,heldout,0.009344944926172064,0.0067571782960756995,0.002587766630096364,0.9902583107756427,0.9929559423288217,0.0026976315531789252,True,True
bodyshield,push_block,franka_panda,heldout,camera_shift_px,heldout,0.07737840593571817,0.06321774002826197,0.014160665907456196,0.9193364552432198,0.9340983192852476,0.014761864042027728,True,True
bodyshield,push_block,franka_panda,heldout,payload_g,heldout,0.006679045661852543,0.007273982865580595,-0.000594937203728052,0.993037392123004,0.9924171965635316,-0.0006201955594724584,True,True
bodyshield,push_block,franka_panda,heldout,tool_extension_cm,heldout,0.006549104133055181,0.007022885858280988,-0.00047378172522580773,0.9931728503842225,0.9926789540195256,-0.0004938963646969885,True,True
bodyshield,push_block,franka_panda,heldout,physical_gripper_restriction_mm,heldout,0.006714900172924108,0.006868907683571758,-0.00015400751064764944,0.9930000153907804,0.9928394694144478,-0.00016054597633263779,True,True
bodyshield,push_block,franka_panda,heldout,obstacle_clearance_cm,heldout,0.10482525451581011,0.09336033420521214,0.011464920310597967,0.8907243370159194,0.9026760062371115,0.011951669221192174,True,True
bodyshield,push_block,franka_panda,heldout,friction_surface,heldout,0.007968619194109081,0.007377712332541004,0.0005909068615680768,0.9916930691031844,0.9923090632103102,0.0006159941071257613,True,True
bodyshield,push_block,franka_panda,heldout,compound,heldout,0.06190768291798219,0.05106793882895228,0.010839744089029907,0.9354639955236128,0.9467639463549066,0.011299950831293759,True,True
bodyshield,push_block,franka_panda,seen,compound_train,train_seen_or_nominal,0.0633674335315773,0.051972956811754394,0.011394476719822903,0.9339422704695804,0.9458205053822133,0.011878234912632846,True,True
bodyshield,push_block,ur5e,nominal,nominal,train_seen_or_nominal,0.00536153595589009,0.010137369340354398,-0.004775833384464308,0.994470860393108,0.9895457326425519,-0.004925127750556091,True,True
bodyshield,push_block,ur5e,seen,latency_ms,train_seen_or_nominal,0.005335980112891425,0.008782312801648436,-0.0034463326887570105,0.9944972151214683,0.9909431487634875,-0.003554066357980723,True,True
bodyshield,push_block,ur5e,seen,latency_ms,train_seen_or_nominal,0.0053595600986790955,0.007653813919022973,-0.0022942538203438775,0.9944728980163661,0.9921069249499371,-0.002365973066428939,True,True
bodyshield,push_block,ur5e,seen,latency_ms,train_seen_or_nominal,0.005547560625915534,0.006446999733706329,-0.0008994391077907955,0.9942790205212207,0.9933514646051944,-0.0009275559160263347,True,True
bodyshield,push_block,ur5e,seen,latency_ms,train_seen_or_nominal,0.006063118508989013,0.0068905374290551364,-0.000827418920066123,0.9937473461028453,0.9928940617529747,-0.0008532843498706422,True,True
bodyshield,push_block,ur5e,seen,action_noise_std,train_seen_or_nominal,0.008480644658061665,0.011705450272976646,-0.0032248056149149808,0.9912542471678564,0.9879286329042112,-0.0033256142636451935,True,True
bodyshield,push_block,ur5e,seen,action_noise_std,train_seen_or_nominal,0.011618714281802073,0.010055297367271655,0.0015634169145304182,0.9880180802954237,0.989630370216695,0.0016122899212712705,True,True
bodyshield,push_block,ur5e,seen,action_noise_std,train_seen_or_nominal,0.01412971846121185,0.006965558888089231,0.007164159573122619,0.9854285811713539,0.9928166950946281,0.007388113923274209,True,True
bodyshield,push_block,ur5e,seen,action_noise_std,train_seen_or_nominal,0.05625373455571426,0.043473379085764326,0.012780355469949933,0.9419877523294622,0.9551676265670729,0.01317987423761069,True,True
bodyshield,push_block,ur5e,seen,joint_range_scale,train_seen_or_nominal,0.005694545469616501,0.009479274379658861,-0.0037847289100423603,0.9941274408754615,0.9902243999017503,-0.0039030409737111915,True,True
bodyshield,push_block,ur5e,seen,joint_range_scale,train_seen_or_nominal,0.0060363990276230475,0.0091419656041791,-0.0031055665765560517,0.9937749008453504,0.990572253077706,-0.00320264776764434,True,True
bodyshield,push_block,ur5e,seen,joint_range_scale,train_seen_or_nominal,0.06013049542325654,0.06027167222195136,-0.00014117679869481842,0.9379898024442939,0.9378442124052342,-0.00014559003905967316,True,True
bodyshield,push_block,ur5e,seen,gripper_limit_scale,train_seen_or_nominal,0.0058049950085211095,0.010010479979959843,-0.004205484971438734,0.9940135386420073,0.9896765886125617,-0.004336950029445563,True,True
bodyshield,push_block,ur5e,seen,gripper_limit_scale,train_seen_or_nominal,0.006264010127451379,0.009965930584630677,-0.003701920457179298,0.9935401745360646,0.9897225306389147,-0.0038176438971498916,True,True
bodyshield,push_block,ur5e,seen,gripper_limit_scale,train_seen_or_nominal,0.0067387744525045715,0.01000411325890821,-0.003265338806403638,0.9930505688978319,0.9896831543597323,-0.0033674145380996334,True,True
bodyshield,push_block,ur5e,seen,speed_cap_scale,train_seen_or_nominal,0.006175070739614566,0.005559938293100739,0.0006151324465138268,0.9936318942029562,0.9942662559234566,0.0006343617205004648,True,True
bodyshield,push_block,ur5e,seen,speed_cap_scale,train_seen_or_nominal,0.007405014971791407,0.008372215033820756,-0.0009672000620293492,0.9923635014467859,0.9913660663433469,-0.0009974351034389706,True,True
bodyshield,push_block,ur5e,seen,speed_cap_scale,train_seen_or_nominal,0.0105430503605065,0.012978525641282268,-0.0024354752807757684,0.9891273698795785,0.9866157607162099,-0.0025116091633685667,True,True
bodyshield,push_block,ur5e,seen,acceleration_cap_scale,train_seen_or_nominal,0.006233500761324998,0.009720015090429211,-0.003486514329104213,0.9935716376365675,0.9899761335448961,-0.00359550409167142,True,True
bodyshield,push_block,ur5e,seen,acceleration_cap_scale,train_seen_or_nominal,0.007323679002343467,0.009491216047206525,-0.0021675370448630583,0.9924473800095409,0.9902120849331381,-0.0022352950764028545,True,True
bodyshield,push_block,ur5e,seen,acceleration_cap_scale,train_seen_or_nominal,0.008514734236025476,0.009648918166415056,-0.00113418393038958,0.9912190919367336,0.990049452985767,-0.0011696389509666671,True,True
bodyshield,push_block,ur5e,seen,calibration_offset_mm,train_seen_or_nominal,0.02621615357836427,0.018764150503240522,0.007452003075123746,0.972964319500412,0.980649275022921,0.007684955522509029,True,True
bodyshield,push_block,ur5e,seen,calibration_offset_mm,train_seen_or_nominal,0.057561967180290254,0.047071267293988646,0.010490699886301608,0.9406386238560022,0.9514572670065055,0.010818643150503293,True,True
bodyshield,push_block,ur5e,seen,calibration_offset_mm,train_seen_or_nominal,0.1205362679824963,0.10409607059437177,0.016440197388124522,0.8756957224847469,0.8926498466893865,0.016954124204639598,False,True
bodyshield,push_block,ur5e,seen,calibration_offset_mm,train_seen_or_nominal,0.21571672882000256,0.19020655589843594,0.025510172921566626,0.7775398842793269,0.8038475148985609,0.026307630619234024,False,False
bodyshield,push_block,ur5e,heldout,camera_shift_px,heldout,0.07609455990110117,0.06330329277073217,0.012791267130369002,0.9215266952456077,0.9347178222462879,0.013191127000680147,True,True
bodyshield,push_block,ur5e,heldout,camera_shift_px,heldout,0.15395659547120283,0.12654152141387928,0.027415074057323546,0.8412306628612808,0.869502742549509,0.028272079688228202,False,False
bodyshield,push_block,ur5e,seen,controller_rate_scale,train_seen_or_nominal,0.005178828853703821,0.007525218790982069,-0.002346389937278248,0.994659278988725,0.992239540010538,-0.002419738978186925,True,True
bodyshield,push_block,ur5e,seen,controller_rate_scale,train_seen_or_nominal,0.004542993229697728,0.0062181839265076115,-0.0016751906968098832,0.9953149910759119,0.9935874332814607,-0.0017275577944512177,True,True
bodyshield,push_block,ur5e,seen,controller_rate_scale,train_seen_or_nominal,0.003432052772984406,0.00668132192788774,-0.003249269154903334,0.9964606599533843,0.9931098174101963,-0.0033508425431879596,True,True
bodyshield,push_block,ur5e,heldout,payload_g,heldout,0.0068031167812561385,0.0077961486210830315,-0.000993031839826893,0.9929842152034378,0.991960140811013,-0.0010240743924248008,True,True
bodyshield,push_block,ur5e,heldout,payload_g,heldout,0.008780067217572839,0.006742036987059959,0.00203803023051288,0.9909454645453746,0.9930472043752068,0.0021017398298321943,True,True
bodyshield,push_block,ur5e,heldout,tool_extension_cm,heldout,0.00664073362932285,0.0075757829027346905,-0.0009350492734118403,0.9931516745143952,0.9921873952454411,-0.0009642792689541491,True,True
bodyshield,push_block,ur5e,heldout,tool_extension_cm,heldout,0.008225732142889863,0.006383283748125191,0.0018424483947646715,0.9915171283451019,0.9934171723766926,0.0019000440315907197,True,True
bodyshield,push_block,ur5e,heldout,physical_gripper_restriction_mm,heldout,0.006860164332815261,0.007435996449095898,-0.0005758321162806371,0.9929253843237428,0.99233155147673,-0.0005938328470127541,True,True
bodyshield,push_block,ur5e,heldout,physical_gripper_restriction_mm,heldout,0.00863885576652157,0.006257312076142877,0.0023815436903786924,0.9910910903200365,0.9935470819710018,0.002455991650965328,True,True
bodyshield,push_block,ur5e,heldout,obstacle_clearance_cm,heldout,0.10453943445528663,0.09433996826905204,0.010199466186234588,0.8921926231057312,0.9027109284800543,0.010518305374323078,True,True
bodyshield,push_block,ur5e,heldout,obstacle_clearance_cm,heldout,0.20664878570744943,0.18056350286135617,0.026085282846093266,0.786891294738783,0.8137920134372872,0.02690071869850419,False,False
bodyshield,push_block,ur5e,heldout,friction_surface,heldout,0.008152476982842301,0.007895377946176925,0.0002570990366653758,0.9915926734892846,0.9918578095395163,0.00026513605023170683,True,True
bodyshield,push_block,ur5e,heldout,friction_surface,heldout,0.009579581044278597,0.007411582907760333,0.0021679981365182637,0.9901209576126848,0.9923567281946432,0.0022357705819583407,True,True
bodyshield,push_block,ur5e,heldout,camera_shift_px,heldout,0.07609455990110117,0.06330329277073217,0.012791267130369002,0.9215266952456077,0.9347178222462879,0.013191127000680147,True,True
bodyshield,push_block,ur5e,heldout,payload_g,heldout,0.0068031167812561385,0.0077961486210830315,-0.000993031839826893,0.9929842152034378,0.991960140811013,-0.0010240743924248008,True,True
bodyshield,push_block,ur5e,heldout,tool_extension_cm,heldout,0.00664073362932285,0.0075757829027346905,-0.0009350492734118403,0.9931516745143952,0.9921873952454411,-0.0009642792689541491,True,True
bodyshield,push_block,ur5e,heldout,physical_gripper_restriction_mm,heldout,0.006860164332815261,0.007435996449095898,-0.0005758321162806371,0.9929253843237428,0.99233155147673,-0.0005938328470127541,True,True
bodyshield,push_block,ur5e,heldout,obstacle_clearance_cm,heldout,0.10453943445528663,0.09433996826905204,0.010199466186234588,0.8921926231057312,0.9027109284800543,0.010518305374323078,True,True
bodyshield,push_block,ur5e,heldout,friction_surface,heldout,0.008152476982842301,0.007895377946176925,0.0002570990366653758,0.9915926734892846,0.9918578095395163,0.00026513605023170683,True,True
bodyshield,push_block,ur5e,heldout,compound,heldout,0.05878089068070835,0.05212572172122779,0.0066551689594805605,0.9393815963438525,0.9462448084135202,0.006863212069667668,True,True
bodyshield,push_block,ur5e,seen,compound_train,train_seen_or_nominal,0.07114076450549423,0.059610174298746266,0.01153059020674796,0.9266353481673884,0.9385263890048431,0.011891040837454736,True,True
bodyshield,push_block,xarm6,nominal,nominal,train_seen_or_nominal,0.005391983040803913,0.009951469669969275,-0.004559486629165363,0.9944091237793548,0.9896814521267469,-0.004727671652607901,True,True
bodyshield,push_block,xarm6,seen,latency_ms,train_seen_or_nominal,0.005392779086459502,0.008570660765416703,-0.003177881678957201,0.9944082983700957,0.9911131946992471,-0.0032951036708486203,True,True
bodyshield,push_block,xarm6,seen,latency_ms,train_seen_or_nominal,0.005443655657202318,0.00741681801866228,-0.0019731623614599623,0.9943555451237666,0.9923095990511108,-0.0020459460726557355,True,True
bodyshield,push_block,xarm6,seen,latency_ms,train_seen_or_nominal,0.005688889366830223,0.006187539749355519,-0.000498650382525296,0.9941012655191603,0.9935842215030759,-0.0005170440160844336,True,True
bodyshield,push_block,xarm6,seen,latency_ms,train_seen_or_nominal,0.0062650421413739275,0.006654150779979074,-0.0003891086386051462,0.993503860293239,0.9931003986691274,-0.0004034616241116451,True,True
bodyshield,push_block,xarm6,seen,action_noise_std,train_seen_or_nominal,0.004388966779431982,0.008247803463207004,-0.003858836683775022,0.9954491381344052,0.9914479611849586,-0.004001176949446572,True,True
bodyshield,push_block,xarm6,seen,action_noise_std,train_seen_or_nominal,0.018015926134018923,0.010853204875052093,0.007162721258966829,0.9813195234010657,0.9887464547654301,0.007426931364364453,True,True
bodyshield,push_block,xarm6,seen,action_noise_std,train_seen_or_nominal,0.012099213329015805,0.014694483604144196,-0.0025952702751283908,0.9874544850052749,0.9847634834280148,-0.0026910015772600993,True,True
bodyshield,push_block,xarm6,seen,action_noise_std,train_seen_or_nominal,0.0217421824880217,0.0209433444486502,0.0007988380393715022,0.9774558172499208,0.9782841218949226,0.0008283046450018317,True,True
bodyshield,push_block,xarm6,seen,joint_range_scale,train_seen_or_nominal,0.0057546745853761004,0.009259555566319995,-0.003504880980943895,0.9940330536922212,0.9903988887506286,-0.0036341649415925215,True,True
bodyshield,push_block,xarm6,seen,joint_range_scale,train_seen_or_nominal,0.00612794126351791,0.008897254236860183,-0.0027693129733422726,0.9936460183883283,0.99077455422885,-0.002871464159478365,True,True
bodyshield,push_block,xarm6,seen,joint_range_scale,train_seen_or_nominal,0.0601394720142051,0.06026847383086838,-0.00012900181666327531,0.9376421733039702,0.9375084130187941,-0.00013376028517608773,True,True
bodyshield,push_block,xarm6,seen,gripper_limit_scale,train_seen_or_nominal,0.005875170412678585,0.009803915787522249,-0.003928745374843664,0.9939081131554178,0.9898344488046656,-0.004073664350752182,True,True
bodyshield,push_block,xarm6,seen,gripper_limit_scale,train_seen_or_nominal,0.006376986128615684,0.009742557730540053,-0.0033655716019243683,0.9933877870467955,0.9898980701660702,-0.003489716880725302,True,True
bodyshield,push_block,xarm6,seen,gripper_limit_scale,train_seen_or_nominal,0.006897783394288561,0.009768299998111131,-0.00287051660382257,0.9928477792191757,0.9898713783477653,-0.0029764008714103785,True,True
bodyshield,push_block,xarm6,seen,speed_cap_scale,train_seen_or_nominal,0.00623590485783268,0.0053005012387075225,0.0009354036191251578,0.9935340723589025,0.9945039800554394,0.0009699076965369313,True,True
bodyshield,push_block,xarm6,seen,speed_cap_scale,train_seen_or_nominal,0.007500507191526078,0.008266276239079436,-0.0007657690475533583,0.9922228228496747,0.9914288070068811,-0.0007940158427935939,True,True
bodyshield,push_block,xarm6,seen,speed_cap_scale,train_seen_or_nominal,0.010657935048331825,0.01294865466808547,-0.0022907196197536443,0.9889489274777066,0.986573710465092,-0.002375217012614561,True,True
bodyshield,push_block,xarm6,seen,acceleration_cap_scale,train_seen_or_nominal,0.0063035730025883694,0.009502172660461283,-0.003198599657872913,0.9934639081505682,0.9901473222801683,-0.0033165858703998463,True,True
bodyshield,push_block,xarm6,seen,acceleration_cap_scale,train_seen_or_nominal,0.007456290586752743,0.009254889638826695,-0.0017985990520739525,0.9922686704649795,0.9904037267894118,-0.0018649436755676652,True,True
bodyshield,push_block,xarm6,seen,acceleration_cap_scale,train_seen_or_nominal,0.008687160412990697,0.009399144367564656,-0.0007119839545739592,0.9909923977485879,0.9902541509605352,-0.0007382467880527877,True,True
bodyshield,push_block,xarm6,seen,calibration_offset_mm,train_seen_or_nominal,0.0352472280562054,0.03298827412950964,0.002258953926695763,0.9634526133165064,0.965794892900237,0.0023422795837305666,True,True
bodyshield,push_block,xarm6,seen,calibration_offset_mm,train_seen_or_nominal,0.06687549344123138,0.06014240545877973,0.0067330879824516465,0.9306576813771367,0.9376391316539144,0.0069814502767777675,True,True
bodyshield,push_block,xarm6,seen,calibration_offset_mm,train_seen_or_nominal,0.13059276215197518,0.11536148065967607,0.015231281492299117,0.8645900843940699,0.8803831996284519,0.015793115234381983,False,True
bodyshield,push_block,xarm6,seen,calibration_offset_mm,train_seen_or_nominal,0.22705958004520824,0.19882658442608253,0.028232995619125706,0.7645649110655973,0.7938393324890405,0.029274421423443164,False,False
bodyshield,push_block,xarm6,heldout,camera_shift_px,heldout,0.07276881020066492,0.058966913380514185,0.013801896820150733,0.9245469788245309,0.9388579839125728,0.01431100508804195,True,True
bodyshield,push_block,xarm6,heldout,camera_shift_px,heldout,0.15026521689114464,0.1267227996368119,0.02354241725433273,0.8441919750953906,0.868602797571593,0.02441082247620241,False,False
bodyshield,push_block,xarm6,seen,controller_rate_scale,train_seen_or_nominal,0.005270235894828877,0.007282839439186052,-0.0020126035443571756,0.994535361792014,0.9924485196761205,-0.0020868421158934947,True,True
bodyshield,push_block,xarm6,seen,controller_rate_scale,train_seen_or_nominal,0.004695459567854135,0.00596275644690346,-0.0012672968790493249,0.9951313397975742,0.9938172963497449,-0.0013140434478292606,True,True
bodyshield,push_block,xarm6,seen,controller_rate_scale,train_seen_or_nominal,0.003607688088267642,0.0064946991597280455,-0.0028870110714604037,0.9962592357224489,0.9932657319547217,-0.0029935037677272236,True,True
bodyshield,push_block,xarm6,heldout,payload_g,heldout,0.006922243098608607,0.007551804983545441,-0.0006295618849368337,0.9928224172738187,0.99216963284455,-0.000652784429268749,True,True
bodyshield,push_block,xarm6,heldout,payload_g,heldout,0.009006798277864601,0.006479268870822748,0.002527529407041853,0.9906609694550608,0.9932817314181224,0.002620761963061602,True,True
bodyshield,push_block,xarm6,heldout,tool_extension_cm,heldout,0.00676205619674122,0.0073295950076723146,-0.0005675388109310942,0.9929885129632398,0.9924000394427713,-0.0005884735204684244,True,True
bodyshield,push_block,xarm6,heldout,tool_extension_cm,heldout,0.008455739898563856,0.006124658404439543,0.0023310814941243123,0.9912323546329638,0.9936494223416825,0.0024170677087187453,True,True
bodyshield,push_block,xarm6,heldout,physical_gripper_restriction_mm,heldout,0.006965913580422991,0.0071923072490592994,-0.00022639366863630873,0.9927771359262194,0.992542391312057,-0.00023474461416239656,True,True
bodyshield,push_block,xarm6,heldout,physical_gripper_restriction_mm,heldout,0.008838991348687668,0.006003212727931628,0.00283577862075604,0.9908349662504689,0.9937753477646205,0.0029403815141516576,True,True
bodyshield,push_block,xarm6,heldout,obstacle_clearance_cm,heldout,0.10507075997065239,0.09421464890476167,0.010856111065890725,0.8910535124165624,0.9023100710421481,0.011256558625585722,True,True
bodyshield,push_block,xarm6,heldout,obstacle_clearance_cm,heldout,0.2081296795192032,0.18075428315238332,0.027375396366819876,0.7841930756775993,0.8125782637280375,0.028385188050438215,False,False
bodyshield,push_block,xarm6,heldout,friction_surface,heldout,0.008303227193331073,0.007656159330651509,0.0006470678626795644,0.9913904930489379,0.992061429196033,0.0006709361470951247,True,True
bodyshield,push_block,xarm6,heldout,friction_surface,heldout,0.009793714877218824,0.007162059133654448,0.002631655743564376,0.9898450259942474,0.992573755184654,0.0027287291904065647,True,True
bodyshield,push_block,xarm6,heldout,camera_shift_px,heldout,0.07276881020066492,0.058966913380514185,0.013801896820150733,0.9245469788245309,0.9388579839125728,0.01431100508804195,True,True
bodyshield,push_block,xarm6,heldout,payload_g,heldout,0.006922243098608607,0.007551804983545441,-0.0006295618849368337,0.9928224172738187,0.99216963284455,-0.000652784429268749,True,True
bodyshield,push_block,xarm6,heldout,tool_extension_cm,heldout,0.00676205619674122,0.0073295950076723146,-0.0005675388109310942,0.9929885129632398,0.9924000394427713,-0.0005884735204684244,True,True
bodyshield,push_block,xarm6,heldout,physical_gripper_restriction_mm,heldout,0.006965913580422991,0.0071923072490592994,-0.00022639366863630873,0.9927771359262194,0.992542391312057,-0.00023474461416239656,True,True
bodyshield,push_block,xarm6,heldout,obstacle_clearance_cm,heldout,0.10507075997065239,0.09421464890476167,0.010856111065890725,0.8910535124165624,0.9023100710421481,0.011256558625585722,True,True
bodyshield,push_block,xarm6,heldout,friction_surface,heldout,0.008303227193331073,0.007656159330651509,0.0006470678626795644,0.9913904930489379,0.992061429196033,0.0006709361470951247,True,True
bodyshield,push_block,xarm6,heldout,compound,heldout,0.08583112401582943,0.06769378727165654,0.018137336744172894,0.9110028376165271,0.9298092032785589,0.018806365662031754,True,True
bodyshield,push_block,xarm6,seen,compound_train,train_seen_or_nominal,0.06096959015446167,0.04835866721811762,0.012610922936344048,0.9367814347342148,0.9498575346832763,0.013076099949061448,True,True
