method_id,task_id,robot_id,bucket,perturbation_family,split,final_latent_mse,final_centroid_error,final_target_error,true_final_x,true_final_y,pred_final_x,pred_final_y
bodyshield,push_block,franka_panda,nominal,nominal,train_seen_or_nominal,0.001259894462536673,0.0832362688736691,0.0,0.9558184430566652,0.002538044257040384,0.8783955210512878,0.0330989278201671
bodyshield,push_block,franka_panda,seen,latency_ms,train_seen_or_nominal,0.0011728085139661294,0.08031090465179659,0.0,0.9566637878627258,0.001192290010924904,0.8840244715696355,0.03544679532719466
bodyshield,push_block,franka_panda,seen,latency_ms,train_seen_or_nominal,0.0014986833921762953,0.09108150983338612,0.0,0.957489315671331,-0.0001841309882248697,0.8819048913770133,0.05063748092664627
bodyshield,push_block,franka_panda,seen,latency_ms,train_seen_or_nominal,0.002755521904039764,0.12496388745359276,0.0,0.9591139548139483,-0.002990688337693011,0.8563458454628234,0.06810564678521913
bodyshield,push_block,franka_panda,seen,latency_ms,train_seen_or_nominal,0.0030548201419578116,0.1341848230604669,0.0,0.9601878873675251,-0.005853915260672536,0.8591495508530779,0.08244569569069078
bodyshield,push_block,franka_panda,seen,action_noise_std,train_seen_or_nominal,0.0011147602604738964,0.08489652880108729,0.0,0.9627929056182272,0.015067922508451381,0.8788005856338856,0.027425543077227027
bodyshield,push_block,franka_panda,seen,action_noise_std,train_seen_or_nominal,0.001122742156235635,0.07912883169977941,0.0,0.96057860723708,0.0014373110176173051,0.8828036401345574,0.01601216945169956
bodyshield,push_block,franka_panda,seen,action_noise_std,train_seen_or_nominal,0.0016202422389718849,0.09444443496360345,0.0,0.9200667167345471,0.0014834986374954984,0.8269500687749067,0.01726453689087812
bodyshield,push_block,franka_panda,seen,action_noise_std,train_seen_or_nominal,0.0025182195783677247,0.16439700310082828,0.0,1.0055913855371283,0.07867691209997962,0.8486907030611988,0.029599926993707365
bodyshield,push_block,franka_panda,seen,joint_range_scale,train_seen_or_nominal,0.0008993817723786012,0.0704854422557771,0.0,0.9557754812114673,0.0016508572623480122,0.9014132093193092,0.04651666790603942
bodyshield,push_block,franka_panda,seen,joint_range_scale,train_seen_or_nominal,0.0012029287950690083,0.08177496145780293,0.0,0.9557236438199535,0.000765927317799925,0.8973391026921854,0.05802315113039075
bodyshield,push_block,franka_panda,seen,joint_range_scale,train_seen_or_nominal,0.0013162404077186685,0.08888349106949642,0.0,0.931496469190761,-2.2313859428594566e-05,0.8746635630582466,0.06831724836651817
bodyshield,push_block,franka_panda,seen,gripper_limit_scale,train_seen_or_nominal,0.0006099005121460647,0.058072665465335,0.0,0.955752089358759,0.0012317616462712024,0.9086601976142276,0.03521393647617349
bodyshield,push_block,franka_panda,seen,gripper_limit_scale,train_seen_or_nominal,0.0010649425587442149,0.07681248272534062,0.0,0.9556658922390934,-6.93331392592948e-05,0.8876404183081961,0.035605481491058855
bodyshield,push_block,franka_panda,seen,gripper_limit_scale,train_seen_or_nominal,0.0013448042357085107,0.08641639369629903,0.0,0.9555580094513002,-0.0013643121833656535,0.8737269572582818,0.026411072538672697
